Time, NodeID, Gender, AgeYears, IndividualProp=Risk, NumIndividuals, NumInfected
113,2,F,125, High,53,0
113,2,F,125, Low,35,0
113,1,M,40, High,407,0
113,1,M,40, Low,1611,0
113,1,M,80, High,81,0
113,1,M,80, Low,309,0
113,1,M,125, High,22,0
113,1,M,125, Low,52,0
113,1,F,40, High,407,0
113,1,F,40, Low,1646,0
113,1,F,80, High,83,0
113,1,F,80, Low,305,0
113,1,F,125, High,21,0
113,1,F,125, Low,56,0
114,2,M,40, High,1428,1
114,2,M,40, Low,635,2
114,2,M,80, High,262,0
114,2,M,80, Low,112,0
114,2,M,125, High,50,0
114,2,M,125, Low,21,0
114,2,F,40, High,1410,2
114,2,F,40, Low,651,1
114,2,F,80, High,246,0
114,2,F,80, Low,97,0
114,2,F,125, High,53,0
114,2,F,125, Low,35,0
114,1,M,40, High,407,0
114,1,M,40, Low,1611,0
114,1,M,80, High,81,0
114,1,M,80, Low,309,0
114,1,M,125, High,22,0
114,1,M,125, Low,52,0
114,1,F,40, High,407,0
114,1,F,40, Low,1646,0
114,1,F,80, High,83,0
114,1,F,80, Low,305,0
114,1,F,125, High,21,0
114,1,F,125, Low,56,0
115,2,M,40, High,1428,1
115,2,M,40, Low,635,2
115,2,M,80, High,262,0
115,2,M,80, Low,112,0
115,2,M,125, High,50,0
115,2,M,125, Low,21,0
115,2,F,40, High,1410,2
115,2,F,40, Low,651,0
115,2,F,80, High,246,0
115,2,F,80, Low,97,0
115,2,F,125, High,53,0
115,2,F,125, Low,35,0
115,1,M,40, High,407,0
115,1,M,40, Low,1611,0
115,1,M,80, High,81,0
115,1,M,80, Low,309,0
115,1,M,125, High,22,0
115,1,M,125, Low,52,0
115,1,F,40, High,407,0
115,1,F,40, Low,1646,0
115,1,F,80, High,83,0
115,1,F,80, Low,305,0
115,1,F,125, High,21,0
115,1,F,125, Low,56,0
116,2,M,40, High,1428,1
116,2,M,40, Low,635,2
116,2,M,80, High,262,0
116,2,M,80, Low,112,0
116,2,M,125, High,50,0
116,2,M,125, Low,21,0
116,2,F,40, High,1410,1
116,2,F,40, Low,651,0
116,2,F,80, High,246,0
116,2,F,80, Low,97,0
116,2,F,125, High,53,0
116,2,F,125, Low,35,0
116,1,M,40, High,407,0
116,1,M,40, Low,1611,0
116,1,M,80, High,81,0
116,1,M,80, Low,309,0
116,1,M,125, High,22,0
116,1,M,125, Low,52,0
116,1,F,40, High,407,0
116,1,F,40, Low,1646,0
116,1,F,80, High,83,0
116,1,F,80, Low,305,0
116,1,F,125, High,21,0
116,1,F,125, Low,56,0
117,2,M,40, High,1428,1
117,2,M,40, Low,635,0
117,2,M,80, High,262,0
117,2,M,80, Low,112,0
117,2,M,125, High,50,0
117,2,M,125, Low,21,0
117,2,F,40, High,1410,0
117,2,F,40, Low,651,0
117,2,F,80, High,246,0
117,2,F,80, Low,97,0
117,2,F,125, High,53,0
117,2,F,125, Low,35,0
117,1,M,40, High,407,0
117,1,M,40, Low,1611,0
117,1,M,80, High,81,0
117,1,M,80, Low,309,0
117,1,M,125, High,22,0
117,1,M,125, Low,52,0
117,1,F,40, High,407,0
117,1,F,40, Low,1646,0
117,1,F,80, High,83,0
117,1,F,80, Low,305,0
117,1,F,125, High,21,0
117,1,F,125, Low,56,0
118,2,M,40, High,1428,0
118,2,M,40, Low,635,0
118,2,M,80, High,262,0
118,2,M,80, Low,112,0
118,2,M,125, High,50,0
118,2,M,125, Low,21,0
118,2,F,40, High,1410,0
118,2,F,40, Low,651,0
118,2,F,80, High,246,0
118,2,F,80, Low,97,0
118,2,F,125, High,53,0
118,2,F,125, Low,35,0
118,1,M,40, High,407,0
118,1,M,40, Low,1611,0
118,1,M,80, High,81,0
118,1,M,80, Low,309,0
118,1,M,125, High,22,0
118,1,M,125, Low,52,0
118,1,F,40, High,407,0
118,1,F,40, Low,1646,0
118,1,F,80, High,83,0
118,1,F,80, Low,305,0
118,1,F,125, High,21,0
118,1,F,125, Low,56,0
119,2,M,40, High,1428,0
119,2,M,40, Low,635,0
119,2,M,80, High,262,0
119,2,M,80, Low,112,0
119,2,M,125, High,50,0
119,2,M,125, Low,21,0
119,2,F,40, High,1410,0
119,2,F,40, Low,651,0
119,2,F,80, High,246,0
119,2,F,80, Low,97,0
119,2,F,125, High,53,0
119,2,F,125, Low,35,0
119,1,M,40, High,407,0
119,1,M,40, Low,1611,0
119,1,M,80, High,81,0
119,1,M,80, Low,309,0
119,1,M,125, High,22,0
119,1,M,125, Low,52,0
119,1,F,40, High,407,0
119,1,F,40, Low,1646,0
119,1,F,80, High,83,0
119,1,F,80, Low,305,0
119,1,F,125, High,21,0
119,1,F,125, Low,56,0
120,2,M,40, High,1428,0
120,2,M,40, Low,635,0
120,2,M,80, High,262,0
120,2,M,80, Low,112,0
120,2,M,125, High,50,0
120,2,M,125, Low,21,0
120,2,F,40, High,1410,0
120,2,F,40, Low,651,0
120,2,F,80, High,246,0
120,2,F,80, Low,97,0
120,2,F,125, High,53,0
120,2,F,125, Low,35,0
120,1,M,40, High,407,0
120,1,M,40, Low,1611,0
120,1,M,80, High,81,0
120,1,M,80, Low,309,0
120,1,M,125, High,22,0
120,1,M,125, Low,52,0
120,1,F,40, High,407,0
120,1,F,40, Low,1646,0
120,1,F,80, High,83,0
120,1,F,80, Low,305,0
120,1,F,125, High,21,0
120,1,F,125, Low,56,0
121,2,M,40, High,1428,0
121,2,M,40, Low,635,0
121,2,M,80, High,262,0
121,2,M,80, Low,112,0
121,2,M,125, High,50,0
121,2,M,125, Low,21,0
121,2,F,40, High,1409,0
121,2,F,40, Low,651,0
121,2,F,80, High,247,0
121,2,F,80, Low,97,0
121,2,F,125, High,53,0
121,2,F,125, Low,35,0
121,1,M,40, High,407,0
121,1,M,40, Low,1611,0
121,1,M,80, High,81,0
121,1,M,80, Low,309,0
121,1,M,125, High,22,0
121,1,M,125, Low,52,0
121,1,F,40, High,407,0
121,1,F,40, Low,1646,0
121,1,F,80, High,83,0
121,1,F,80, Low,305,0
121,1,F,125, High,21,0
121,1,F,125, Low,56,0
122,2,M,40, High,1428,0
122,2,M,40, Low,635,0
122,2,M,80, High,262,0
122,2,M,80, Low,112,0
122,2,M,125, High,50,0
122,2,M,125, Low,21,0
122,2,F,40, High,1409,0
122,2,F,40, Low,651,0
122,2,F,80, High,246,0
122,2,F,80, Low,97,0
122,2,F,125, High,54,0
122,2,F,125, Low,35,0
122,1,M,40, High,407,0
122,1,M,40, Low,1611,0
122,1,M,80, High,81,0
122,1,M,80, Low,309,0
122,1,M,125, High,22,0
122,1,M,125, Low,52,0
122,1,F,40, High,407,0
122,1,F,40, Low,1646,0
122,1,F,80, High,83,0
122,1,F,80, Low,305,0
122,1,F,125, High,21,0
122,1,F,125, Low,56,0
123,2,M,40, High,1428,0
123,2,M,40, Low,635,0
123,2,M,80, High,262,0
123,2,M,80, Low,112,0
123,2,M,125, High,50,0
123,2,M,125, Low,21,0
123,2,F,40, High,1409,0
123,2,F,40, Low,651,0
123,2,F,80, High,246,0
123,2,F,80, Low,97,0
123,2,F,125, High,54,0
123,2,F,125, Low,35,0
123,1,M,40, High,407,0
123,1,M,40, Low,1611,0
123,1,M,80, High,81,0
123,1,M,80, Low,309,0
123,1,M,125, High,22,0
123,1,M,125, Low,52,0
123,1,F,40, High,407,0
123,1,F,40, Low,1646,0
123,1,F,80, High,83,0
123,1,F,80, Low,305,0
123,1,F,125, High,21,0
123,1,F,125, Low,56,0
124,2,M,40, High,1428,0
124,2,M,40, Low,635,0
124,2,M,80, High,262,0
124,2,M,80, Low,112,0
124,2,M,125, High,50,0
124,2,M,125, Low,21,0
124,2,F,40, High,1409,0
124,2,F,40, Low,651,0
124,2,F,80, High,246,0
124,2,F,80, Low,97,0
124,2,F,125, High,54,0
124,2,F,125, Low,35,0
124,1,M,40, High,407,0
124,1,M,40, Low,1611,0
124,1,M,80, High,81,0
124,1,M,80, Low,309,0
124,1,M,125, High,22,0
124,1,M,125, Low,52,0
124,1,F,40, High,406,0
124,1,F,40, Low,1646,0
124,1,F,80, High,84,0
124,1,F,80, Low,305,0
124,1,F,125, High,21,0
124,1,F,125, Low,56,0
125,2,M,40, High,1428,0
125,2,M,40, Low,635,0
125,2,M,80, High,262,0
125,2,M,80, Low,112,0
125,2,M,125, High,50,0
125,2,M,125, Low,21,0
125,2,F,40, High,1409,0
125,2,F,40, Low,651,0
125,2,F,80, High,246,0
125,2,F,80, Low,97,0
125,2,F,125, High,54,0
125,2,F,125, Low,35,0
125,1,M,40, High,407,0
125,1,M,40, Low,1611,0
125,1,M,80, High,81,0
125,1,M,80, Low,309,0
125,1,M,125, High,22,0
125,1,M,125, Low,52,0
125,1,F,40, High,406,0
125,1,F,40, Low,1646,0
125,1,F,80, High,84,0
125,1,F,80, Low,305,0
125,1,F,125, High,21,0
125,1,F,125, Low,56,0
126,2,M,40, High,1428,0
126,2,M,40, Low,635,0
126,2,M,80, High,262,0
126,2,M,80, Low,112,0
126,2,M,125, High,50,0
126,2,M,125, Low,21,0
126,2,F,40, High,1409,0
126,2,F,40, Low,651,0
126,2,F,80, High,246,0
126,2,F,80, Low,97,0
126,2,F,125, High,54,0
126,2,F,125, Low,35,0
126,1,M,40, High,407,0
126,1,M,40, Low,1611,0
126,1,M,80, High,81,0
126,1,M,80, Low,309,0
126,1,M,125, High,22,0
126,1,M,125, Low,52,0
126,1,F,40, High,406,0
126,1,F,40, Low,1646,0
126,1,F,80, High,84,0
126,1,F,80, Low,305,0
126,1,F,125, High,21,0
126,1,F,125, Low,56,0
127,2,M,40, High,1428,0
127,2,M,40, Low,635,0
127,2,M,80, High,262,0
127,2,M,80, Low,112,0
127,2,M,125, High,50,0
127,2,M,125, Low,21,0
127,2,F,40, High,1409,0
127,2,F,40, Low,651,0
127,2,F,80, High,246,0
127,2,F,80, Low,97,0
127,2,F,125, High,54,0
127,2,F,125, Low,35,0
127,1,M,40, High,407,0
127,1,M,40, Low,1611,0
127,1,M,80, High,81,0
127,1,M,80, Low,309,0
127,1,M,125, High,22,0
127,1,M,125, Low,52,0
127,1,F,40, High,406,0
127,1,F,40, Low,1646,0
127,1,F,80, High,84,0
127,1,F,80, Low,305,0
127,1,F,125, High,21,0
127,1,F,125, Low,56,0
128,2,M,40, High,1428,0
128,2,M,40, Low,635,0
128,2,M,80, High,262,0
128,2,M,80, Low,112,0
128,2,M,125, High,50,0
128,2,M,125, Low,21,0
128,2,F,40, High,1409,0
128,2,F,40, Low,651,0
128,2,F,80, High,246,0
128,2,F,80, Low,97,0
128,2,F,125, High,54,0
128,2,F,125, Low,35,0
128,1,M,40, High,407,0
128,1,M,40, Low,1611,0
128,1,M,80, High,81,0
128,1,M,80, Low,309,0
128,1,M,125, High,22,0
128,1,M,125, Low,52,0
128,1,F,40, High,406,0
128,1,F,40, Low,1645,0
128,1,F,80, High,84,0
128,1,F,80, Low,306,0
128,1,F,125, High,21,0
128,1,F,125, Low,56,0
129,2,M,40, High,1428,0
129,2,M,40, Low,635,0
129,2,M,80, High,262,0
129,2,M,80, Low,112,0
129,2,M,125, High,50,0
129,2,M,125, Low,21,0
129,2,F,40, High,1409,0
129,2,F,40, Low,651,0
129,2,F,80, High,246,0
129,2,F,80, Low,97,0
129,2,F,125, High,54,0
129,2,F,125, Low,35,0
129,1,M,40, High,407,0
129,1,M,40, Low,1611,0
129,1,M,80, High,81,0
129,1,M,80, Low,309,0
129,1,M,125, High,22,0
129,1,M,125, Low,52,0
129,1,F,40, High,406,0
129,1,F,40, Low,1645,0
129,1,F,80, High,84,0
129,1,F,80, Low,306,0
129,1,F,125, High,21,0
129,1,F,125, Low,56,0
130,2,M,40, High,1428,0
130,2,M,40, Low,635,0
130,2,M,80, High,262,0
130,2,M,80, Low,112,0
130,2,M,125, High,50,0
130,2,M,125, Low,21,0
130,2,F,40, High,1409,0
130,2,F,40, Low,651,0
130,2,F,80, High,246,0
130,2,F,80, Low,97,0
130,2,F,125, High,54,0
130,2,F,125, Low,35,0
130,1,M,40, High,407,0
130,1,M,40, Low,1611,0
130,1,M,80, High,81,0
130,1,M,80, Low,309,0
130,1,M,125, High,22,0
130,1,M,125, Low,52,0
130,1,F,40, High,406,0
130,1,F,40, Low,1645,0
130,1,F,80, High,84,0
130,1,F,80, Low,306,0
130,1,F,125, High,21,0
130,1,F,125, Low,56,0
131,2,M,40, High,1428,0
131,2,M,40, Low,635,0
131,2,M,80, High,262,0
131,2,M,80, Low,112,0
131,2,M,125, High,50,0
131,2,M,125, Low,21,0
131,2,F,40, High,1408,0
131,2,F,40, Low,651,0
131,2,F,80, High,247,0
131,2,F,80, Low,97,0
131,2,F,125, High,54,0
131,2,F,125, Low,35,0
131,1,M,40, High,407,0
131,1,M,40, Low,1610,0
131,1,M,80, High,81,0
131,1,M,80, Low,310,0
131,1,M,125, High,22,0
131,1,M,125, Low,52,0
131,1,F,40, High,406,0
131,1,F,40, Low,1645,0
131,1,F,80, High,84,0
131,1,F,80, Low,306,0
131,1,F,125, High,21,0
131,1,F,125, Low,56,0
132,2,M,40, High,1428,0
132,2,M,40, Low,634,0
132,2,M,80, High,262,0
132,2,M,80, Low,113,0
132,2,M,125, High,50,0
132,2,M,125, Low,21,0
132,2,F,40, High,1408,0
132,2,F,40, Low,651,0
132,2,F,80, High,247,0
132,2,F,80, Low,97,0
132,2,F,125, High,54,0
132,2,F,125, Low,35,0
132,1,M,40, High,407,0
132,1,M,40, Low,1610,0
132,1,M,80, High,81,0
132,1,M,80, Low,310,0
132,1,M,125, High,22,0
132,1,M,125, Low,52,0
132,1,F,40, High,406,0
132,1,F,40, Low,1645,0
132,1,F,80, High,84,0
132,1,F,80, Low,306,0
132,1,F,125, High,21,0
132,1,F,125, Low,56,0
133,2,M,40, High,1428,0
133,2,M,40, Low,634,0
133,2,M,80, High,262,0
133,2,M,80, Low,113,0
133,2,M,125, High,50,0
133,2,M,125, Low,21,0
133,2,F,40, High,1408,0
133,2,F,40, Low,651,0
133,2,F,80, High,247,0
133,2,F,80, Low,97,0
133,2,F,125, High,54,0
133,2,F,125, Low,35,0
133,1,M,40, High,407,0
133,1,M,40, Low,1610,0
133,1,M,80, High,81,0
133,1,M,80, Low,310,0
133,1,M,125, High,22,0
133,1,M,125, Low,52,0
133,1,F,40, High,406,0
133,1,F,40, Low,1645,0
133,1,F,80, High,84,0
133,1,F,80, Low,306,0
133,1,F,125, High,21,0
133,1,F,125, Low,56,0
134,2,M,40, High,1428,0
134,2,M,40, Low,634,0
134,2,M,80, High,262,0
134,2,M,80, Low,113,0
134,2,M,125, High,50,0
134,2,M,125, Low,21,0
134,2,F,40, High,1408,0
134,2,F,40, Low,651,0
134,2,F,80, High,247,0
134,2,F,80, Low,97,0
134,2,F,125, High,54,0
134,2,F,125, Low,35,0
134,1,M,40, High,407,0
134,1,M,40, Low,1610,0
134,1,M,80, High,81,0
134,1,M,80, Low,310,0
134,1,M,125, High,22,0
134,1,M,125, Low,52,0
134,1,F,40, High,406,0
134,1,F,40, Low,1645,0
134,1,F,80, High,84,0
134,1,F,80, Low,306,0
134,1,F,125, High,21,0
134,1,F,125, Low,56,0
135,2,M,40, High,1428,0
135,2,M,40, Low,634,0
135,2,M,80, High,262,0
135,2,M,80, Low,113,0
135,2,M,125, High,50,0
135,2,M,125, Low,21,0
135,2,F,40, High,1408,0
135,2,F,40, Low,651,0
135,2,F,80, High,247,0
135,2,F,80, Low,97,0
135,2,F,125, High,54,0
135,2,F,125, Low,35,0
135,1,M,40, High,407,0
135,1,M,40, Low,1610,0
135,1,M,80, High,81,0
135,1,M,80, Low,310,0
135,1,M,125, High,22,0
135,1,M,125, Low,52,0
135,1,F,40, High,406,0
135,1,F,40, Low,1645,0
135,1,F,80, High,84,0
135,1,F,80, Low,306,0
135,1,F,125, High,21,0
135,1,F,125, Low,56,0
136,2,M,40, High,1428,0
136,2,M,40, Low,634,0
136,2,M,80, High,262,0
136,2,M,80, Low,113,0
136,2,M,125, High,50,0
136,2,M,125, Low,21,0
136,2,F,40, High,1408,0
136,2,F,40, Low,651,0
136,2,F,80, High,247,0
136,2,F,80, Low,97,0
136,2,F,125, High,54,0
136,2,F,125, Low,35,0
136,1,M,40, High,407,0
136,1,M,40, Low,1610,0
136,1,M,80, High,81,0
136,1,M,80, Low,310,0
136,1,M,125, High,22,0
136,1,M,125, Low,52,0
136,1,F,40, High,406,0
136,1,F,40, Low,1645,0
136,1,F,80, High,84,0
136,1,F,80, Low,306,0
136,1,F,125, High,21,0
136,1,F,125, Low,56,0
137,2,M,40, High,1428,0
137,2,M,40, Low,634,0
137,2,M,80, High,262,0
137,2,M,80, Low,113,0
137,2,M,125, High,50,0
137,2,M,125, Low,21,0
137,2,F,40, High,1408,0
137,2,F,40, Low,651,0
137,2,F,80, High,247,0
137,2,F,80, Low,97,0
137,2,F,125, High,54,0
137,2,F,125, Low,35,0
137,1,M,40, High,407,0
137,1,M,40, Low,1610,0
137,1,M,80, High,81,0
137,1,M,80, Low,310,0
137,1,M,125, High,22,0
137,1,M,125, Low,52,0
137,1,F,40, High,406,0
137,1,F,40, Low,1644,0
137,1,F,80, High,84,0
137,1,F,80, Low,307,0
137,1,F,125, High,21,0
137,1,F,125, Low,56,0
138,2,M,40, High,1428,0
138,2,M,40, Low,634,0
138,2,M,80, High,262,0
138,2,M,80, Low,113,0
138,2,M,125, High,50,0
138,2,M,125, Low,21,0
138,2,F,40, High,1408,0
138,2,F,40, Low,651,0
138,2,F,80, High,247,0
138,2,F,80, Low,97,0
138,2,F,125, High,54,0
138,2,F,125, Low,35,0
138,1,M,40, High,407,0
138,1,M,40, Low,1610,0
138,1,M,80, High,81,0
138,1,M,80, Low,310,0
138,1,M,125, High,22,0
138,1,M,125, Low,52,0
138,1,F,40, High,406,0
138,1,F,40, Low,1644,0
138,1,F,80, High,84,0
138,1,F,80, Low,307,0
138,1,F,125, High,21,0
138,1,F,125, Low,56,0
139,2,M,40, High,1428,0
139,2,M,40, Low,634,0
139,2,M,80, High,262,0
139,2,M,80, Low,113,0
139,2,M,125, High,50,0
139,2,M,125, Low,21,0
139,2,F,40, High,1408,0
139,2,F,40, Low,651,0
139,2,F,80, High,247,0
139,2,F,80, Low,97,0
139,2,F,125, High,54,0
139,2,F,125, Low,35,0
139,1,M,40, High,407,0
139,1,M,40, Low,1610,0
139,1,M,80, High,81,0
139,1,M,80, Low,310,0
139,1,M,125, High,22,0
139,1,M,125, Low,52,0
139,1,F,40, High,406,0
139,1,F,40, Low,1644,0
139,1,F,80, High,84,0
139,1,F,80, Low,307,0
139,1,F,125, High,21,0
139,1,F,125, Low,56,0
140,2,M,40, High,1428,0
140,2,M,40, Low,634,0
140,2,M,80, High,262,0
140,2,M,80, Low,113,0
140,2,M,125, High,50,0
140,2,M,125, Low,21,0
140,2,F,40, High,1408,0
140,2,F,40, Low,651,0
140,2,F,80, High,247,0
140,2,F,80, Low,97,0
140,2,F,125, High,54,0
140,2,F,125, Low,35,0
140,1,M,40, High,407,0
140,1,M,40, Low,1610,0
140,1,M,80, High,81,0
140,1,M,80, Low,310,0
140,1,M,125, High,22,0
140,1,M,125, Low,52,0
140,1,F,40, High,406,0
140,1,F,40, Low,1644,0
140,1,F,80, High,84,0
140,1,F,80, Low,307,0
140,1,F,125, High,21,0
140,1,F,125, Low,56,0
141,2,M,40, High,1428,0
141,2,M,40, Low,634,0
141,2,M,80, High,262,0
141,2,M,80, Low,113,0
141,2,M,125, High,50,0
141,2,M,125, Low,21,0
141,2,F,40, High,1408,0
141,2,F,40, Low,651,0
141,2,F,80, High,247,0
141,2,F,80, Low,97,0
141,2,F,125, High,54,0
141,2,F,125, Low,35,0
141,1,M,40, High,407,0
141,1,M,40, Low,1610,0
141,1,M,80, High,81,0
141,1,M,80, Low,310,0
141,1,M,125, High,22,0
141,1,M,125, Low,52,0
141,1,F,40, High,406,0
141,1,F,40, Low,1644,0
141,1,F,80, High,84,0
141,1,F,80, Low,307,0
141,1,F,125, High,21,0
141,1,F,125, Low,56,0
142,2,M,40, High,1428,0
142,2,M,40, Low,634,0
142,2,M,80, High,262,0
142,2,M,80, Low,113,0
142,2,M,125, High,50,0
142,2,M,125, Low,21,0
142,2,F,40, High,1408,0
142,2,F,40, Low,651,0
142,2,F,80, High,247,0
142,2,F,80, Low,97,0
142,2,F,125, High,54,0
142,2,F,125, Low,35,0
142,1,M,40, High,407,0
142,1,M,40, Low,1610,0
142,1,M,80, High,81,0
142,1,M,80, Low,310,0
142,1,M,125, High,22,0
142,1,M,125, Low,52,0
142,1,F,40, High,406,0
142,1,F,40, Low,1644,0
142,1,F,80, High,84,0
142,1,F,80, Low,307,0
142,1,F,125, High,21,0
142,1,F,125, Low,56,0
143,2,M,40, High,1428,0
143,2,M,40, Low,634,0
143,2,M,80, High,262,0
143,2,M,80, Low,113,0
143,2,M,125, High,50,0
143,2,M,125, Low,21,0
143,2,F,40, High,1408,0
143,2,F,40, Low,651,0
143,2,F,80, High,247,0
143,2,F,80, Low,97,0
143,2,F,125, High,54,0
143,2,F,125, Low,35,0
143,1,M,40, High,407,0
143,1,M,40, Low,1610,0
143,1,M,80, High,81,0
143,1,M,80, Low,310,0
143,1,M,125, High,22,0
143,1,M,125, Low,52,0
143,1,F,40, High,406,0
143,1,F,40, Low,1644,0
143,1,F,80, High,84,0
143,1,F,80, Low,307,0
143,1,F,125, High,21,0
143,1,F,125, Low,56,0
144,2,M,40, High,1428,0
144,2,M,40, Low,634,0
144,2,M,80, High,262,0
144,2,M,80, Low,113,0
144,2,M,125, High,50,0
144,2,M,125, Low,21,0
144,2,F,40, High,1408,0
144,2,F,40, Low,651,0
144,2,F,80, High,247,0
144,2,F,80, Low,97,0
144,2,F,125, High,54,0
144,2,F,125, Low,35,0
144,1,M,40, High,407,0
144,1,M,40, Low,1610,0
144,1,M,80, High,81,0
144,1,M,80, Low,310,0
144,1,M,125, High,22,0
144,1,M,125, Low,52,0
144,1,F,40, High,406,0
144,1,F,40, Low,1644,0
144,1,F,80, High,84,0
144,1,F,80, Low,307,0
144,1,F,125, High,21,0
144,1,F,125, Low,56,0
145,2,M,40, High,1427,0
145,2,M,40, Low,634,0
145,2,M,80, High,263,0
145,2,M,80, Low,113,0
145,2,M,125, High,50,0
145,2,M,125, Low,21,0
145,2,F,40, High,1408,0
145,2,F,40, Low,651,0
145,2,F,80, High,247,0
145,2,F,80, Low,97,0
145,2,F,125, High,54,0
145,2,F,125, Low,35,0
145,1,M,40, High,407,0
145,1,M,40, Low,1610,0
145,1,M,80, High,81,0
145,1,M,80, Low,310,0
145,1,M,125, High,22,0
145,1,M,125, Low,52,0
145,1,F,40, High,406,0
145,1,F,40, Low,1644,0
145,1,F,80, High,84,0
145,1,F,80, Low,307,0
145,1,F,125, High,21,0
145,1,F,125, Low,56,0
146,2,M,40, High,1427,0
146,2,M,40, Low,634,0
146,2,M,80, High,263,0
146,2,M,80, Low,113,0
146,2,M,125, High,50,0
146,2,M,125, Low,21,0
146,2,F,40, High,1408,0
146,2,F,40, Low,651,0
146,2,F,80, High,247,0
146,2,F,80, Low,97,0
146,2,F,125, High,54,0
146,2,F,125, Low,35,0
146,1,M,40, High,407,0
146,1,M,40, Low,1610,0
146,1,M,80, High,81,0
146,1,M,80, Low,310,0
146,1,M,125, High,22,0
146,1,M,125, Low,52,0
146,1,F,40, High,406,0
146,1,F,40, Low,1644,0
146,1,F,80, High,84,0
146,1,F,80, Low,307,0
146,1,F,125, High,21,0
146,1,F,125, Low,56,0
147,2,M,40, High,1427,0
147,2,M,40, Low,634,0
147,2,M,80, High,263,0
147,2,M,80, Low,113,0
147,2,M,125, High,50,0
147,2,M,125, Low,21,0
147,2,F,40, High,1408,0
147,2,F,40, Low,651,0
147,2,F,80, High,247,0
147,2,F,80, Low,97,0
147,2,F,125, High,54,0
147,2,F,125, Low,35,0
147,1,M,40, High,407,0
147,1,M,40, Low,1610,0
147,1,M,80, High,81,0
147,1,M,80, Low,310,0
147,1,M,125, High,22,0
147,1,M,125, Low,52,0
147,1,F,40, High,406,0
147,1,F,40, Low,1644,0
147,1,F,80, High,84,0
147,1,F,80, Low,307,0
147,1,F,125, High,21,0
147,1,F,125, Low,56,0
148,2,M,40, High,1427,0
148,2,M,40, Low,634,0
148,2,M,80, High,263,0
148,2,M,80, Low,113,0
148,2,M,125, High,50,0
148,2,M,125, Low,21,0
148,2,F,40, High,1408,0
148,2,F,40, Low,651,0
148,2,F,80, High,247,0
148,2,F,80, Low,97,0
148,2,F,125, High,54,0
148,2,F,125, Low,35,0
148,1,M,40, High,407,0
148,1,M,40, Low,1610,0
148,1,M,80, High,81,0
148,1,M,80, Low,310,0
148,1,M,125, High,22,0
148,1,M,125, Low,52,0
148,1,F,40, High,406,0
148,1,F,40, Low,1644,0
148,1,F,80, High,84,0
148,1,F,80, Low,307,0
148,1,F,125, High,21,0
148,1,F,125, Low,56,0
149,2,M,40, High,1427,0
149,2,M,40, Low,634,0
149,2,M,80, High,263,0
149,2,M,80, Low,113,0
149,2,M,125, High,50,0
149,2,M,125, Low,21,0
149,2,F,40, High,1408,0
149,2,F,40, Low,651,0
149,2,F,80, High,247,0
149,2,F,80, Low,97,0
149,2,F,125, High,54,0
149,2,F,125, Low,35,0
149,1,M,40, High,407,0
149,1,M,40, Low,1610,0
149,1,M,80, High,81,0
149,1,M,80, Low,310,0
149,1,M,125, High,22,0
149,1,M,125, Low,52,0
149,1,F,40, High,406,0
149,1,F,40, Low,1644,0
149,1,F,80, High,84,0
149,1,F,80, Low,307,0
149,1,F,125, High,21,0
149,1,F,125, Low,56,0
